chrom,start,end,label
chr8,30086147,30086760,NO
chr8,37118217,37118831,NO
chr8,86114380,86114994,NO
chr8,48406069,48406684,NO
chr8,9331912,9332528,NO
chr8,34622442,34623058,NO
chr8,66878198,66878815,NO
chr8,112397963,112398582,NO
chr8,119498759,119499379,NO
chr8,66213149,66213770,NO
chr8,77539807,77540428,NO
chr8,11650002,11650624,NO
chr8,70756496,70757119,NO
chr8,4436404,4437028,NO
chr8,18806033,18806657,NO
chr8,49543546,49544170,NO
chr8,46044797,46045423,NO
chr8,47299342,47299968,NO
chr8,111282238,111282864,NO
chr8,94827361,94827988,NO
chr8,67108071,67108700,NO
chr8,119540821,119541450,NO
chr8,12547894,12548524,NO
chr8,37181456,37182086,NO
chr8,94740102,94740732,NO
chr8,117722996,117723627,NO
chr8,11704671,11705303,NO
chr8,94406905,94407538,NO
chr8,58731154,58731788,NO
chr8,23913976,23914613,NO
chr8,119718253,119718891,NO
chr8,32280929,32281569,NO
chr8,112408987,112409627,NO
chr8,120917964,120918604,NO
chr8,81699800,81700441,NO
chr8,34888254,34888896,NO
chr8,88114079,88114721,NO
chr8,110746180,110746822,NO
chr8,10665846,10666492,NO
chr8,87201942,87202589,NO
chr8,55650409,55651058,NO
chr8,97446210,97446860,NO
chr8,93043980,93044631,NO
chr8,11640471,11641123,NO
chr8,81080532,81081185,NO
chr8,86952784,86953438,NO
chr8,111986152,111986806,NO
chr8,106934703,106935358,NO
chr8,37295553,37296209,NO
chr8,70891964,70892621,NO
chr8,92106884,92107541,NO
chr8,110357254,110357911,NO
chr8,129384521,129385178,NO
chr8,77537693,77538354,NO
chr8,9471200,9471862,NO
chr8,14786843,14787505,NO
chr8,129791730,129792393,NO
chr8,24360828,24361492,NO
chr8,25681515,25682180,NO
chr8,108975038,108975703,NO
chr8,98762120,98762790,NO
chr8,3400455,3401126,NO
chr8,111145130,111145801,NO
chr8,26565440,26566112,NO
chr8,74795106,74795779,NO
chr8,12000198,12000872,NO
chr8,75076675,75077349,NO
chr8,121325705,121326380,NO
chr8,26220155,26220831,NO
chr8,67587880,67588556,NO
chr8,67585853,67586530,NO
chr8,118793234,118793911,NO
chr8,4586273,4586951,NO
chr8,28270434,28271113,NO
chr8,63687975,63688654,NO
chr8,122039400,122040081,NO
chr8,75079488,75080177,NO
chr8,90390349,90391039,NO
chr8,4341931,4342622,NO
chr8,42048148,42048839,NO
chr8,15984044,15984737,NO
chr8,83088189,83088883,NO
chr8,85560531,85561226,NO
chr8,120540826,120541522,NO
chr8,17934496,17935194,NO
chr8,126245988,126246686,NO
chr8,71508233,71508933,NO
chr8,77504096,77504799,NO
chr8,117534209,117534912,NO
chr8,35142370,35143074,NO
chr8,44392194,44392898,NO
chr8,121370684,121371388,NO
chr8,37210776,37211482,NO
chr8,120809727,120810433,NO
chr8,96698577,96699285,NO
chr8,44265400,44266109,NO
chr8,63995772,63996481,NO
chr8,111536296,111537005,NO
chr8,42024269,42024979,NO
chr8,96557414,96558124,NO
chr8,126611765,126612477,NO
chr8,12481728,12482441,NO
chr8,17575844,17576557,NO
chr8,70771585,70772298,NO
chr8,10924754,10925468,NO
chr8,107751860,107752574,NO
chr8,34553972,34554688,NO
chr8,97222869,97223586,NO
chr8,81016770,81017489,NO
chr8,81148782,81149501,NO
chr8,126721963,126722682,NO
chr8,27173467,27174192,NO
chr8,97667312,97668037,NO
chr8,39889502,39890229,NO
chr8,93427969,93428698,NO
chr8,35996107,35996837,NO
chr8,114792710,114793440,NO
chr8,98646024,98646755,NO
chr8,109487036,109487767,NO
chr8,46331599,46332332,NO
chr8,47658614,47659347,NO
chr8,25263431,25264167,NO
chr8,81107847,81108584,NO
chr8,47569273,47570011,NO
chr8,114392362,114393100,NO
chr8,120027276,120028015,NO
chr8,85839300,85840040,NO
chr8,34731470,34732211,NO
chr8,35076749,35077491,NO
chr8,108495132,108495876,NO
chr8,77718528,77719274,NO
chr8,88917577,88918324,NO
chr8,94123222,94123973,NO
chr8,93375315,93376069,NO
chr8,109039793,109040547,NO
chr8,29014074,29014829,NO
chr8,4366012,4366771,NO
chr8,34939980,34940740,NO
chr8,31758768,31759530,NO
chr8,67357874,67358636,NO
chr8,35790639,35791402,NO
chr8,123033008,123033772,NO
chr8,109634296,109635061,NO
chr8,98357295,98358061,NO
chr8,52262605,52263372,NO
chr8,127915301,127916069,NO
chr8,3552053,3552822,NO
chr8,48281583,48282352,NO
chr8,83274287,83275056,NO
chr8,86821078,86821849,NO
chr8,78160720,78161493,NO
chr8,117496716,117497490,NO
chr8,126807996,126808770,NO
chr8,130022673,130023453,NO
chr8,4192655,4193436,NO
chr8,91795502,91796285,NO
chr8,10176487,10177271,NO
chr8,50280015,50280799,NO
chr8,99926972,99927756,NO
chr8,8484460,8485248,NO
chr8,37168333,37169126,NO
chr8,87438974,87439767,NO
chr8,86701216,86702011,NO
chr8,15844531,15845331,NO
chr8,120017171,120017971,NO
chr8,126535550,126536350,NO
chr8,27044634,27045435,NO
chr8,127851327,127852130,NO
chr8,100901420,100902224,NO
chr8,130759816,130760620,NO
chr8,24509604,24510410,NO
chr8,109145085,109145892,NO
chr8,49264160,49264968,NO
chr8,85506556,85507364,NO
chr8,129866710,129867518,NO
chr8,95266833,95267642,NO
chr8,107757087,107757896,NO
chr8,84116503,84117313,NO
chr8,91690625,91691436,NO
chr8,90153425,90154237,NO
chr8,8655610,8656423,NO
chr8,69609962,69610778,NO
chr8,8984045,8984862,NO
chr8,29019642,29020459,NO
chr8,68847091,68847910,NO
chr8,119866400,119867219,NO
chr8,111246518,111247339,NO
chr8,49894986,49895808,NO
chr8,81060207,81061031,NO
chr8,94445883,94446708,NO
chr8,26655109,26655938,NO
chr8,15843017,15843848,NO
chr8,109123297,109124128,NO
chr8,114174301,114175132,NO
chr8,81677304,81678137,NO
chr8,18187291,18188126,NO
chr8,48424007,48424844,NO
chr8,114111910,114112747,NO
chr8,91680637,91681475,NO
chr8,28346405,28347244,NO
chr8,80714034,80714874,NO
chr8,95152554,95153394,NO
chr8,109811081,109811921,NO
chr8,59882410,59883251,NO
chr8,64345485,64346328,NO
chr8,126330309,126331154,NO
chr8,110134661,110135507,NO
chr8,24673496,24674343,NO
chr8,128189605,128190453,NO
chr8,111250425,111251275,NO
chr8,8489496,8490351,NO
chr8,125899749,125900605,NO
chr8,67591656,67592514,NO
chr8,88022293,88023151,NO
chr8,92347194,92348053,NO
chr8,67570123,67570983,NO
chr8,42217833,42218697,NO
chr8,47704015,47704883,NO
chr8,98055759,98056627,NO
chr8,12991977,12992848,NO
chr8,75627665,75628536,NO
chr8,23526226,23527098,NO
chr8,71645051,71645923,NO
chr8,125977516,125978388,NO
chr8,128223051,128223924,NO
chr8,46056541,46057415,NO
chr8,94566545,94567419,NO
chr8,123195397,123196271,NO
chr8,94552104,94552981,NO
chr8,12698442,12699321,NO
chr8,58697381,58698263,NO
chr8,36480163,36481047,NO
chr8,13985836,13986721,NO
chr8,67557559,67558444,NO
chr8,12431307,12432194,NO
chr8,114136803,114137690,NO
chr8,81101654,81102543,NO
chr8,121047614,121048509,NO
chr8,114172500,114173396,NO
chr8,126740583,126741479,NO
chr8,112938741,112939640,NO
chr8,114556699,114557598,NO
chr8,89299121,89300021,NO
chr8,3414572,3415475,NO
chr8,67732347,67733250,NO
chr8,86300367,86301272,NO
chr8,128224163,128225068,NO
chr8,27170668,27171574,NO
chr8,128003063,128003969,NO
chr8,130566626,130567533,NO
chr8,24520736,24521644,NO
chr8,35795463,35796372,NO
chr8,37211552,37212461,NO
chr8,70944058,70944969,NO
chr8,127984147,127985058,NO
chr8,98353864,98354779,NO
chr8,61956780,61957696,NO
chr8,117210079,117211000,NO
chr8,48811950,48812872,NO
chr8,93405177,93406102,NO
chr8,37019207,37020133,NO
chr8,109396083,109397009,NO
chr8,81061494,81062428,NO
chr8,37218327,37219263,NO
chr8,55161375,55162311,NO
chr8,84417048,84417984,NO
chr8,93889408,93890344,NO
chr8,89411697,89412634,NO
chr8,129728710,129729650,NO
chr8,27073069,27074010,NO
chr8,3416498,3417449,NO
chr8,24672128,24673079,NO
chr8,33154552,33155506,NO
chr8,109140493,109141452,NO
chr8,128207052,128208014,NO
chr8,49813969,49814934,NO
chr8,109449013,109449981,NO
chr8,123056306,123057280,NO
chr8,126517464,126518446,NO
chr8,112216041,112217027,NO
chr8,24273162,24274151,NO
chr8,114289250,114290239,NO
chr8,24470989,24471980,NO
chr8,18694258,18695250,NO
chr8,81243489,81244489,NO
chr8,46064414,46065415,NO
chr8,72797791,72798792,NO
chr8,114145839,114146846,NO
chr8,14339831,14340839,NO
chr8,110118419,110119429,NO
chr8,94657713,94658724,NO
chr8,14014372,14015384,NO
chr8,88118754,88119771,NO
chr8,82579447,82580481,NO
chr8,60211342,60212378,NO
chr8,49836921,49837962,NO
chr8,91476801,91477843,NO
chr8,12545112,12546172,NO
chr8,66845182,66846245,NO
chr8,25154356,25155421,NO
chr8,75860331,75861398,NO
chr8,124752460,124753545,NO
chr8,24011212,24012300,NO
chr8,28350684,28351813,NO
chr8,94595295,94596441,NO
chr8,94032915,94034062,NO
chr8,80591822,80592975,NO
chr8,107955587,107956774,NO
chr8,12870827,12872022,NO
chr8,98052059,98053255,NO
chr8,125857754,125858952,NO
chr8,87965175,87966385,NO
chr8,35103529,35104793,NO
chr8,67110377,67111648,NO
chr8,4933742,4935018,NO
chr8,122858093,122859390,NO
chr8,114312818,114314158,NO
chr8,93193958,93195300,NO
chr8,66407854,66409206,NO
chr8,85683524,85684999,NO
chr8,3394398,3395920,NO
chr8,74857148,74858983,NO
chr8,119197059,119199015,NO
chr9,81531413,81531460,NO
chr9,30092583,30092639,NO
chr9,47176256,47176343,NO
chr9,116193184,116193462,NO
chr9,41999080,41999365,NO
chr9,24683158,24683451,NO
chr9,89810710,89811026,NO
chr9,76161671,76161988,NO
chr9,11693592,11693910,NO
chr9,43622457,43622782,NO
chr9,64416223,64416549,NO
chr9,8733581,8733913,NO
chr9,11940771,11941108,NO
chr9,60949430,60949773,NO
chr9,7711287,7711641,NO
chr9,122631156,122631514,NO
chr9,57750775,57751135,NO
chr9,43197553,43197928,NO
chr9,58815227,58815606,NO
chr9,5132342,5132722,NO
chr9,70653856,70654241,NO
chr9,56677981,56678369,NO
chr9,62456229,62456618,NO
chr9,116371334,116371724,NO
chr9,85196227,85196620,NO
chr9,97533414,97533813,NO
chr9,42456149,42456550,NO
chr9,108208272,108208673,NO
chr9,46203621,46204024,NO
chr9,97660564,97660974,NO
chr9,60273970,60274382,NO
chr9,14446834,14447249,NO
chr9,62383015,62383432,NO
chr9,16119448,16119871,NO
chr9,87789059,87789492,NO
chr9,49197509,49197946,NO
chr9,80239099,80239536,NO
chr9,17669928,17670366,NO
chr9,71822360,71822798,NO
chr9,41850398,41850837,NO
chr9,60595996,60596437,NO
chr9,8769955,8770397,NO
chr9,47158787,47159229,NO
chr9,41444975,41445418,NO
chr9,67056190,67056634,NO
chr9,17464081,17464526,NO
chr9,89762963,89763410,NO
chr9,88131862,88132310,NO
chr9,117281894,117282343,NO
chr9,32029166,32029617,NO
chr9,41031465,41031916,NO
chr9,116821642,116822094,NO
chr9,29465228,29465684,NO
chr9,41544966,41545424,NO
chr9,65186892,65187351,NO
chr9,90020138,90020597,NO
chr9,28048764,28049225,NO
chr9,45978033,45978494,NO
chr9,23381874,23382339,NO
chr9,79678663,79679128,NO
chr9,94029127,94029593,NO
chr9,104096735,104097202,NO
chr9,103869180,103869653,NO
chr9,14979792,14980266,NO
chr9,30840106,30840580,NO
chr9,78267004,78267478,NO
chr9,49036758,49037234,NO
chr9,109774888,109775365,NO
chr9,48647618,48648098,NO
chr9,58612143,58612623,NO
chr9,64465114,64465596,NO
chr9,40047340,40047824,NO
chr9,9160665,9161150,NO
chr9,103041111,103041596,NO
chr9,51113542,51114028,NO
chr9,28256905,28257393,NO
chr9,49085550,49086038,NO
chr9,96503830,96504319,NO
chr9,34495338,34495829,NO
chr9,6286769,6287261,NO
chr9,16166229,16166721,NO
chr9,109449147,109449640,NO
chr9,14695133,14695628,NO
chr9,85353069,85353564,NO
chr9,18766326,18766823,NO
chr9,53645054,53645553,NO
chr9,92155651,92156150,NO
chr9,64988516,64989016,NO
chr9,67209839,67210340,NO
chr9,115575608,115576112,NO
chr9,66549498,66550004,NO
chr9,113208450,113208957,NO
chr9,3871115,3871623,NO
chr9,107860938,107861447,NO
chr9,66760210,66760720,NO
chr9,48697173,48697684,NO
chr9,61421576,61422088,NO
chr9,57010741,57011255,NO
chr9,41085684,41086199,NO
chr9,21222272,21222788,NO
chr9,107529104,107529620,NO
chr9,95944614,95945131,NO
chr9,67061953,67062471,NO
chr9,43687959,43688478,NO
chr9,99052984,99053503,NO
chr9,113405502,113406021,NO
chr9,62356538,62357058,NO
chr9,45432008,45432532,NO
chr9,58501289,58501814,NO
chr9,70067253,70067778,NO
chr9,29751033,29751560,NO
chr9,66506575,66507102,NO
chr9,31797048,31797576,NO
chr9,68464946,68465474,NO
chr9,14739255,14739784,NO
chr9,27162614,27163143,NO
chr9,38959945,38960474,NO
chr9,43668266,43668795,NO
chr9,64512263,64512792,NO
chr9,92825306,92825838,NO
chr9,45963825,45964359,NO
chr9,65194880,65195417,NO
chr9,94575081,94575619,NO
chr9,44884311,44884850,NO
chr9,42320431,42320971,NO
chr9,110757426,110757966,NO
chr9,41986971,41987512,NO
chr9,10308618,10309161,NO
chr9,42940453,42940997,NO
chr9,116409931,116410475,NO
chr9,43537646,43538191,NO
chr9,102137711,102138258,NO
chr9,109452056,109452603,NO
chr9,123640391,123640938,NO
chr9,48405539,48406089,NO
chr9,49604426,49604976,NO
chr9,17845638,17846191,NO
chr9,36981205,36981759,NO
chr9,14485857,14486412,NO
chr9,46724712,46725267,NO
chr9,48703857,48704412,NO
chr9,57371438,57371993,NO
chr9,60357691,60358246,NO
chr9,116359838,116360394,NO
chr9,45649159,45649717,NO
chr9,47083262,47083820,NO
chr9,54948885,54949443,NO
chr9,15655154,15655713,NO
chr9,71064943,71065502,NO
chr9,111481322,111481881,NO
chr9,51854804,51855366,NO
chr9,71945249,71945811,NO
chr9,69736683,69737246,NO
chr9,15276659,15277225,NO
chr9,60281944,60282510,NO
chr9,13499346,13499913,NO
chr9,58604579,58605146,NO
chr9,53997812,53998382,NO
chr9,72505560,72506130,NO
chr9,87679593,87680163,NO
chr9,22158375,22158947,NO
chr9,6366412,6366985,NO
chr9,48005354,48005927,NO
chr9,43262032,43262609,NO
chr9,113579836,113580415,NO
chr9,40575969,40576549,NO
chr9,106436610,106437190,NO
chr9,11920135,11920716,NO
chr9,102113756,102114337,NO
chr9,24622882,24623464,NO
chr9,116225782,116226364,NO
chr9,119867733,119868315,NO
chr9,43018017,43018601,NO
chr9,31903031,31903617,NO
chr9,49758442,49759028,NO
chr9,25662114,25662701,NO
chr9,105501402,105501990,NO
chr9,121898518,121899106,NO
chr9,35210177,35210766,NO
chr9,28063015,28063605,NO
chr9,119284575,119285165,NO
chr9,77589123,77589716,NO
chr9,107579734,107580327,NO
chr9,16157563,16158160,NO
chr9,72942098,72942695,NO
chr9,62208623,62209221,NO
chr9,60668970,60669572,NO
chr9,113524795,113525401,NO
chr9,21941572,21942182,NO
chr9,74178823,74179433,NO
chr9,15121471,15122083,NO
chr9,119900321,119900933,NO
chr9,12946168,12946781,NO
chr9,108626033,108626646,NO
chr9,28421300,28421914,NO
chr9,47909207,47909824,NO
chr9,29419529,29420147,NO
chr9,102164243,102164861,NO
chr9,62966017,62966636,NO
chr9,110225263,110225883,NO
chr9,25371363,25371984,NO
chr9,7995885,7996507,NO
chr9,43002655,43003277,NO
chr9,61470617,61471240,NO
chr9,58066123,58066750,NO
chr9,11981901,11982530,NO
chr9,22169452,22170081,NO
chr9,70071024,70071655,NO
chr9,65839094,65839726,NO
chr9,49932238,49932871,NO
chr9,3523874,3524509,NO
chr9,40667331,40667966,NO
chr9,15081242,15081878,NO
chr9,104707017,104707653,NO
chr9,20308165,20308802,NO
chr9,46786871,46787508,NO
chr9,100966524,100967166,NO
chr9,103406805,103407447,NO
chr9,28981299,28981943,NO
chr9,70324872,70325516,NO
chr9,28422839,28423484,NO
chr9,62050012,62050657,NO
chr9,103987978,103988623,NO
chr9,110647812,110648457,NO
chr9,50789806,50790452,NO
chr9,32493297,32493944,NO
chr9,100540961,100541608,NO
chr9,112637952,112638600,NO
chr9,95096844,95097493,NO
chr9,28338047,28338698,NO
chr9,48986568,48987219,NO
chr9,67803221,67803872,NO
chr9,49914561,49915213,NO
chr9,118772478,118773130,NO
chr9,74715795,74716448,NO
chr9,110562502,110563156,NO
chr9,69267107,69267762,NO
chr9,110108369,110109024,NO
chr9,53946327,53946983,NO
chr9,72977358,72978014,NO
chr9,30858973,30859630,NO
chr9,103416053,103416710,NO
chr9,118914575,118915232,NO
chr9,121209918,121210575,NO
chr9,17679063,17679721,NO
chr9,64114898,64115556,NO
chr9,3987927,3988588,NO
chr9,54064296,54064958,NO
chr9,57768598,57769260,NO
chr9,83541968,83542632,NO
chr9,21652171,21652836,NO
chr9,36897465,36898130,NO
chr9,111408428,111409094,NO
chr9,34189637,34190305,NO
chr9,36812108,36812776,NO
chr9,45310148,45310816,NO
chr9,46699735,46700403,NO
chr9,58949742,58950411,NO
chr9,48333604,48334274,NO
chr9,109079463,109080133,NO
chr9,111634629,111635299,NO
chr9,26965221,26965892,NO
chr9,120617500,120618171,NO
chr9,3439551,3440223,NO
chr9,99772957,99773629,NO
chr9,120668715,120669388,NO
chr9,71708960,71709634,NO
chr9,84737567,84738241,NO
chr9,7796126,7796802,NO
chr9,71179339,71180016,NO
chr9,39409828,39410506,NO
chr9,112020742,112021421,NO
chr9,77624694,77625374,NO
chr9,40013872,40014553,NO
chr9,65483464,65484145,NO
chr9,74708157,74708838,NO
chr9,63381821,63382503,NO
chr9,31818997,31819682,NO
chr9,65121543,65122228,NO
chr9,54620579,54621265,NO
chr9,86886129,86886815,NO
chr9,87650185,87650872,NO
chr9,88213814,88214501,NO
chr9,32176933,32177622,NO
chr9,61208965,61209654,NO
chr9,42999408,43000098,NO
chr9,70643075,70643765,NO
chr9,113712622,113713312,NO
chr9,21970252,21970943,NO
chr9,43935287,43935981,NO
chr9,115454702,115455398,NO
chr9,119914708,119915404,NO
chr9,102430267,102430967,NO
chr9,66076348,66077050,NO
chr9,87625733,87626436,NO
chr9,61316146,61316852,NO
chr9,60635345,60636054,NO
chr9,70665135,70665844,NO
chr9,97753091,97753801,NO
chr9,105389254,105389964,NO
chr9,20257900,20258612,NO
chr9,17390419,17391132,NO
chr9,59872699,59873413,NO
chr9,111782055,111782769,NO
chr9,31783521,31784237,NO
chr9,70865688,70866404,NO
chr9,55021927,55022644,NO
chr9,5594523,5595244,NO
chr9,112019975,112020696,NO
chr9,21259692,21260416,NO
chr9,49325919,49326643,NO
chr9,70335017,70335741,NO
chr9,116483600,116484324,NO
chr9,115714503,115715229,NO
chr9,36610511,36611238,NO
chr9,23964642,23965371,NO
chr9,68645985,68646717,NO
chr9,67108504,67109237,NO
chr9,46389781,46390515,NO
chr9,95446186,95446920,NO
chr9,10269124,10269859,NO
chr9,64209225,64209960,NO
chr9,25558573,25559310,NO
chr9,115632977,115633714,NO
chr9,96726163,96726901,NO
chr9,122730151,122730891,NO
chr9,47646682,47647424,NO
chr9,63267850,63268594,NO
chr9,117206527,117207271,NO
chr9,31081422,31082167,NO
chr9,74695919,74696664,NO
chr9,79465207,79465953,NO
chr9,121280245,121280992,NO
chr9,67194922,67195670,NO
chr9,87958860,87959608,NO
chr9,57013813,57014562,NO
chr9,58303407,58304156,NO
chr9,107496491,107497240,NO
chr9,11377949,11378700,NO
chr9,113101824,113102576,NO
chr9,65441290,65442044,NO
chr9,20783334,20784089,NO
chr9,85379244,85380001,NO
chr9,99053955,99054712,NO
chr9,107477688,107478446,NO
chr9,61112904,61113663,NO
chr9,65026498,65027257,NO
chr9,99156322,99157081,NO
chr9,77951768,77952528,NO
chr9,111388906,111389666,NO
chr9,103476375,103477136,NO
chr9,119229753,119230514,NO
chr9,21361873,21362635,NO
chr9,116336430,116337193,NO
chr9,113295021,113295785,NO
chr9,40044965,40045731,NO
chr9,30817541,30818309,NO
chr9,55748051,55748821,NO
chr9,58609718,58610488,NO
chr9,10879561,10880332,NO
chr9,111478167,111478938,NO
chr9,72786294,72787066,NO
chr9,60959478,60960253,NO
chr9,78021739,78022517,NO
chr9,108203864,108204642,NO
chr9,107532682,107533461,NO
chr9,30863260,30864041,NO
chr9,32222405,32223186,NO
chr9,111627284,111628065,NO
chr9,97377292,97378076,NO
chr9,121523143,121523927,NO
chr9,22536808,22537593,NO
chr9,55920589,55921374,NO
chr9,61097326,61098113,NO
chr9,88256766,88257553,NO
chr9,71079477,71080270,NO
chr9,100941891,100942688,NO
chr9,3871865,3872663,NO
chr9,48983418,48984221,NO
chr9,53377898,53378701,NO
chr9,44119256,44120060,NO
chr9,40205176,40205983,NO
chr9,108198631,108199438,NO
chr9,114533119,114533928,NO
chr9,67172419,67173229,NO
chr9,37056042,37056855,NO
chr9,21566312,21567126,NO
chr9,38214933,38215749,NO
chr9,59320679,59321495,NO
chr9,14827392,14828210,NO
chr9,44141293,44142111,NO
chr9,70042233,70043051,NO
chr9,72627390,72628209,NO
chr9,41761610,41762433,NO
chr9,47341278,47342102,NO
chr9,90710597,90711421,NO
chr9,59516152,59516979,NO
chr9,118175195,118176022,NO
chr9,14484608,14485436,NO
chr9,107922822,107923650,NO
chr9,31426671,31427500,NO
chr9,48862028,48862859,NO
chr9,36601807,36602639,NO
chr9,42686251,42687083,NO
chr9,71341338,71342172,NO
chr9,103048891,103049726,NO
chr9,115555133,115555968,NO
chr9,118298668,118299503,NO
chr9,108469174,108470010,NO
chr9,54650546,54651385,NO
chr9,70104980,70105819,NO
chr9,42996480,42997324,NO
chr9,53488693,53489541,NO
chr9,94561967,94562816,NO
chr9,113996326,113997175,NO
chr9,84134000,84134851,NO
chr9,20782392,20783244,NO
chr9,53653986,53654842,NO
chr9,69425602,69426458,NO
chr9,113233419,113234275,NO
chr9,49461663,49462520,NO
chr9,119480226,119481083,NO
chr9,18501891,18502749,NO
chr9,72918450,72919308,NO
chr9,114549100,114549959,NO
chr9,14049189,14050053,NO
chr9,106113285,106114150,NO
chr9,120641703,120642568,NO
chr9,71208929,71209800,NO
chr9,36829121,36829994,NO
chr9,21591319,21592194,NO
chr9,72660060,72660935,NO
chr9,88227178,88228053,NO
chr9,118315075,118315950,NO
chr9,102107598,102108477,NO
chr9,48799482,48800362,NO
chr9,49341792,49342673,NO
